"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
States,Tennessee,2016,18,234,5,14,8.12,2.14,5.98
States,Texas,2016,18,1385,57,65,8.81,4.12,4.69
States,Utah,2016,18,409,11,4,3.67,2.69,0.98
States,Vermont,2016,18,212,6,5,5.19,2.83,2.36
States,Virginia,2016,18,221,5,14,8.6,2.26,6.33
States,Washington,2016,18,353,13,5,5.1,3.68,1.42
States,West Virginia,2016,18,350,3,20,6.57,0.86,5.71
States,Wisconsin,2016,18,569,5,15,3.51,0.88,2.64
States,Wyoming,2016,18,20,0,0,0,0,0
States,Puerto Rico,2016,18,0,0,0,0,0,0
States,Virgin Islands,2016,18,X,X,X,X,X,X
States,New York City,2016,18,X,X,X,X,X,X
States,Alabama,2016,19,153,3,0,1.96,1.96,0
States,Alaska,2016,19,X,X,X,X,X,X
States,Arizona,2016,19,51,0,0,0,0,0
States,Arkansas,2016,19,44,0,0,0,0,0
States,California,2016,19,649,11,4,2.31,1.69,0.62
States,Colorado,2016,19,314,4,4,2.55,1.27,1.27
States,Connecticut,2016,19,361,7,18,6.93,1.94,4.99
States,Delaware,2016,19,80,3,5,10,3.75,6.25
States,District of Columbia,2016,19,X,X,X,X,X,X
States,Florida,2016,19,X,X,X,X,X,X
States,Georgia,2016,19,458,4,30,7.42,0.87,6.55
States,Hawaii,2016,19,208,6,9,7.21,2.88,4.33
States,Idaho,2016,19,X,X,X,X,X,X
States,Illinois,2016,19,256,2,7,3.52,0.78,2.73
States,Indiana,2016,19,104,0,3,2.88,0,2.88
States,Iowa,2016,19,54,0,0,0,0,0
States,Kansas,2016,19,100,0,1,1,0,1
States,Kentucky,2016,19,211,1,1,0.95,0.47,0.47
States,Louisiana,2016,19,X,X,X,X,X,X
States,Maine,2016,19,75,11,7,24,14.67,9.33
States,Maryland,2016,19,96,0,7,7.29,0,7.29
States,Massachusetts,2016,19,390,5,49,13.85,1.28,12.56
States,Michigan,2016,19,526,9,46,10.46,1.71,8.75
States,Minnesota,2016,19,218,0,1,0.46,0,0.46
States,Mississippi,2016,19,76,5,4,11.84,6.58,5.26
States,Missouri,2016,19,110,1,6,6.36,0.91,5.45
States,Montana,2016,19,83,3,1,4.82,3.61,1.2
States,Nebraska,2016,19,56,2,3,8.93,3.57,5.36
States,Nevada,2016,19,X,X,X,X,X,X
States,New Hampshire,2016,19,X,X,X,X,X,X
States,New Jersey,2016,19,X,X,X,X,X,X
States,New Mexico,2016,19,258,1,9,3.88,0.39,3.49
States,New York,2016,19,1469,24,81,7.15,1.63,5.51
States,North Carolina,2016,19,105,4,4,7.62,3.81,3.81
States,North Dakota,2016,19,26,0,0,0,0,0
States,Ohio,2016,19,643,13,34,7.31,2.02,5.29
States,Oklahoma,2016,19,144,1,2,2.08,0.69,1.39
States,Oregon,2016,19,179,6,5,6.15,3.35,2.79
States,Pennsylvania,2016,19,410,7,30,9.02,1.71,7.32
States,Rhode Island,2016,19,X,X,X,X,X,X
States,South Carolina,2016,19,238,3,10,5.46,1.26,4.2
States,South Dakota,2016,19,93,1,1,2.15,1.08,1.08
States,Tennessee,2016,19,201,2,15,8.46,1,7.46
States,Texas,2016,19,1349,58,58,8.6,4.3,4.3
States,Utah,2016,19,402,7,4,2.74,1.74,1
States,Vermont,2016,19,150,4,4,5.33,2.67,2.67
States,Virginia,2016,19,215,5,9,6.51,2.33,4.19
States,Washington,2016,19,357,8,3,3.08,2.24,0.84
States,West Virginia,2016,19,396,5,31,9.09,1.26,7.83
States,Wisconsin,2016,19,418,5,7,2.87,1.2,1.67
States,Wyoming,2016,19,22,2,1,13.64,9.09,4.55
States,Puerto Rico,2016,19,0,0,0,0,0,0
States,Virgin Islands,2016,19,X,X,X,X,X,X
States,New York City,2016,19,X,X,X,X,X,X
States,Alabama,2016,20,124,0,1,0.81,0,0.81
States,Alaska,2016,20,X,X,X,X,X,X
States,Arizona,2016,20,48,0,1,2.08,0,2.08
States,Arkansas,2016,20,34,0,0,0,0,0
States,California,2016,20,669,9,3,1.79,1.35,0.45
States,Colorado,2016,20,308,6,9,4.87,1.95,2.92
States,Connecticut,2016,20,283,1,13,4.95,0.35,4.59
States,Delaware,2016,20,74,4,3,9.46,5.41,4.05
States,District of Columbia,2016,20,X,X,X,X,X,X
States,Florida,2016,20,X,X,X,X,X,X
States,Georgia,2016,20,379,9,16,6.6,2.37,4.22
States,Hawaii,2016,20,176,4,4,4.55,2.27,2.27
States,Idaho,2016,20,X,X,X,X,X,X
States,Illinois,2016,20,187,2,4,3.21,1.07,2.14
States,Indiana,2016,20,64,1,0,1.56,1.56,0
States,Iowa,2016,20,34,0,0,0,0,0
States,Kansas,2016,20,59,1,0,1.69,1.69,0
States,Kentucky,2016,20,190,1,5,3.16,0.53,2.63
States,Louisiana,2016,20,X,X,X,X,X,X
States,Maine,2016,20,64,3,6,14.06,4.69,9.38
States,Maryland,2016,20,60,0,2,3.33,0,3.33
States,Massachusetts,2016,20,319,4,44,15.05,1.25,13.79
States,Michigan,2016,20,403,9,20,7.2,2.23,4.96
States,Minnesota,2016,20,240,7,3,4.17,2.92,1.25
States,Mississippi,2016,20,88,7,4,12.5,7.95,4.55
States,Missouri,2016,20,94,0,2,2.13,0,2.13
States,Montana,2016,20,77,1,1,2.6,1.3,1.3
States,Nebraska,2016,20,40,1,0,2.5,2.5,0
States,Nevada,2016,20,X,X,X,X,X,X
States,New Hampshire,2016,20,X,X,X,X,X,X
States,New Jersey,2016,20,X,X,X,X,X,X
States,New Mexico,2016,20,190,0,5,2.63,0,2.63
States,New York,2016,20,1353,17,59,5.62,1.26,4.36
States,North Carolina,2016,20,109,4,7,10.09,3.67,6.42
States,North Dakota,2016,20,16,0,0,0,0,0
States,Ohio,2016,20,568,8,28,6.34,1.41,4.93
States,Oklahoma,2016,20,122,1,1,1.64,0.82,0.82
States,Oregon,2016,20,148,2,4,4.05,1.35,2.7
States,Pennsylvania,2016,20,340,2,12,4.12,0.59,3.53
States,Rhode Island,2016,20,X,X,X,X,X,X
States,South Carolina,2016,20,232,1,9,4.31,0.43,3.88
States,South Dakota,2016,20,107,0,1,0.93,0,0.93
States,Tennessee,2016,20,197,1,12,6.6,0.51,6.09
States,Texas,2016,20,1333,65,52,8.78,4.88,3.9
States,Utah,2016,20,390,4,5,2.31,1.03,1.28
States,Vermont,2016,20,143,3,6,6.29,2.1,4.2
States,Virginia,2016,20,169,2,3,2.96,1.18,1.78
States,Washington,2016,20,313,4,4,2.56,1.28,1.28
States,West Virginia,2016,20,339,2,13,4.42,0.59,3.83
States,Wisconsin,2016,20,414,0,17,4.11,0,4.11
States,Wyoming,2016,20,10,0,0,0,0,0
States,Puerto Rico,2016,20,0,0,0,0,0,0
States,Virgin Islands,2016,20,X,X,X,X,X,X
States,New York City,2016,20,X,X,X,X,X,X
States,Alabama,2016,21,122,0,0,0,0,0
States,Alaska,2016,21,X,X,X,X,X,X
States,Arizona,2016,21,70,0,1,1.43,0,1.43
States,Arkansas,2016,21,53,0,0,0,0,0
States,California,2016,21,596,6,5,1.85,1.01,0.84
States,Colorado,2016,21,261,2,5,2.68,0.77,1.92
States,Connecticut,2016,21,240,1,6,2.92,0.42,2.5
States,Delaware,2016,21,50,0,6,12,0,12
States,District of Columbia,2016,21,X,X,X,X,X,X
States,Florida,2016,21,X,X,X,X,X,X
States,Georgia,2016,21,411,5,14,4.62,1.22,3.41
States,Hawaii,2016,21,206,2,11,6.31,0.97,5.34
States,Idaho,2016,21,X,X,X,X,X,X
States,Illinois,2016,21,181,1,2,1.66,0.55,1.1
States,Indiana,2016,21,81,0,0,0,0,0
States,Iowa,2016,21,42,0,2,4.76,0,4.76
States,Kansas,2016,21,48,1,0,2.08,2.08,0
States,Kentucky,2016,21,215,1,2,1.4,0.47,0.93
States,Louisiana,2016,21,X,X,X,X,X,X
States,Maine,2016,21,42,1,2,7.14,2.38,4.76
States,Maryland,2016,21,22,1,2,13.64,4.55,9.09
States,Massachusetts,2016,21,294,2,23,8.5,0.68,7.82
States,Michigan,2016,21,387,8,11,4.91,2.07,2.84
States,Minnesota,2016,21,193,0,3,1.55,0,1.55
States,Mississippi,2016,21,63,2,4,9.52,3.17,6.35
States,Missouri,2016,21,94,0,1,1.06,0,1.06
States,Montana,2016,21,94,2,1,3.19,2.13,1.06
States,Nebraska,2016,21,26,1,0,3.85,3.85,0
States,Nevada,2016,21,X,X,X,X,X,X
States,New Hampshire,2016,21,11,0,0,0,0,0
States,New Jersey,2016,21,X,X,X,X,X,X
States,New Mexico,2016,21,166,0,5,3.01,0,3.01
States,New York,2016,21,1151,6,58,5.56,0.52,5.04
States,North Carolina,2016,21,77,3,1,5.19,3.9,1.3
States,North Dakota,2016,21,15,0,0,0,0,0
States,Ohio,2016,21,476,1,19,4.2,0.21,3.99
States,Oklahoma,2016,21,128,0,0,0,0,0
States,Oregon,2016,21,124,1,0,0.81,0.81,0
States,Pennsylvania,2016,21,294,1,5,2.04,0.34,1.7
States,Rhode Island,2016,21,X,X,X,X,X,X
States,South Carolina,2016,21,243,3,6,3.7,1.23,2.47
States,South Dakota,2016,21,93,1,1,2.15,1.08,1.08
States,Tennessee,2016,21,136,0,8,5.88,0,5.88
States,Texas,2016,21,1140,31,36,5.88,2.72,3.16
States,Utah,2016,21,345,4,2,1.74,1.16,0.58
States,Vermont,2016,21,88,1,2,3.41,1.14,2.27
States,Virginia,2016,21,157,1,5,3.82,0.64,3.18
States,Washington,2016,21,267,0,2,0.75,0,0.75
States,West Virginia,2016,21,311,12,9,6.75,3.86,2.89
States,Wisconsin,2016,21,364,1,8,2.47,0.27,2.2
States,Wyoming,2016,21,X,X,X,X,X,X
States,Puerto Rico,2016,21,0,0,0,0,0,0
States,Virgin Islands,2016,21,X,X,X,X,X,X
States,New York City,2016,21,X,X,X,X,X,X
States,Alabama,2016,22,95,0,0,0,0,0
States,Alaska,2016,22,X,X,X,X,X,X
States,Arizona,2016,22,53,0,0,0,0,0
States,Arkansas,2016,22,43,0,1,2.33,0,2.33
States,California,2016,22,489,2,3,1.02,0.41,0.61
States,Colorado,2016,22,231,0,4,1.73,0,1.73
States,Connecticut,2016,22,240,0,2,0.83,0,0.83
States,Delaware,2016,22,25,0,2,8,0,8
States,District of Columbia,2016,22,X,X,X,X,X,X
States,Florida,2016,22,X,X,X,X,X,X
States,Georgia,2016,22,379,5,10,3.96,1.32,2.64
States,Hawaii,2016,22,230,2,3,2.17,0.87,1.3
States,Idaho,2016,22,X,X,X,X,X,X
States,Illinois,2016,22,122,0,1,0.82,0,0.82
States,Indiana,2016,22,65,0,0,0,0,0
States,Iowa,2016,22,24,0,3,12.5,0,12.5
States,Kansas,2016,22,29,0,0,0,0,0
States,Kentucky,2016,22,191,1,1,1.05,0.52,0.52
States,Louisiana,2016,22,X,X,X,X,X,X
States,Maine,2016,22,X,X,X,X,X,X
States,Maryland,2016,22,22,0,0,0,0,0
States,Massachusetts,2016,22,184,2,7,4.89,1.09,3.8
States,Michigan,2016,22,262,1,6,2.67,0.38,2.29
States,Minnesota,2016,22,185,0,1,0.54,0,0.54
States,Mississippi,2016,22,46,1,4,10.87,2.17,8.7
States,Missouri,2016,22,88,0,1,1.14,0,1.14
States,Montana,2016,22,58,0,0,0,0,0
States,Nebraska,2016,22,23,2,0,8.7,8.7,0
States,Nevada,2016,22,X,X,X,X,X,X
States,New Hampshire,2016,22,X,X,X,X,X,X
States,New Jersey,2016,22,X,X,X,X,X,X
States,New Mexico,2016,22,142,0,0,0,0,0
States,New York,2016,22,1104,6,26,2.9,0.54,2.36
States,North Carolina,2016,22,58,1,1,3.45,1.72,1.72
States,North Dakota,2016,22,X,X,X,X,X,X
States,Ohio,2016,22,349,0,4,1.15,0,1.15
States,Oklahoma,2016,22,136,0,0,0,0,0
States,Oregon,2016,22,109,2,1,2.75,1.83,0.92
States,Pennsylvania,2016,22,261,0,2,0.77,0,0.77
States,Rhode Island,2016,22,X,X,X,X,X,X
States,South Carolina,2016,22,215,1,0,0.47,0.47,0
States,South Dakota,2016,22,87,0,1,1.15,0,1.15
States,Tennessee,2016,22,120,1,5,5,0.83,4.17
States,Texas,2016,22,1067,25,35,5.62,2.34,3.28
States,Utah,2016,22,339,0,1,0.29,0,0.29
States,Vermont,2016,22,72,0,0,0,0,0
States,Virginia,2016,22,162,0,5,3.09,0,3.09
States,Washington,2016,22,268,3,0,1.12,1.12,0
States,West Virginia,2016,22,284,4,8,4.23,1.41,2.82
States,Wisconsin,2016,22,320,1,6,2.19,0.31,1.88
States,Wyoming,2016,22,X,X,X,X,X,X
States,Puerto Rico,2016,22,0,0,0,0,0,0
States,Virgin Islands,2016,22,X,X,X,X,X,X
States,New York City,2016,22,X,X,X,X,X,X
States,Alabama,2016,23,67,0,0,0,0,0
States,Alaska,2016,23,X,X,X,X,X,X
States,Arizona,2016,23,31,0,0,0,0,0
States,Arkansas,2016,23,30,0,0,0,0,0
States,California,2016,23,503,4,1,0.99,0.8,0.2
States,Colorado,2016,23,214,1,3,1.87,0.47,1.4
States,Connecticut,2016,23,201,0,0,0,0,0
States,Delaware,2016,23,X,X,X,X,X,X
States,District of Columbia,2016,23,X,X,X,X,X,X
States,Florida,2016,23,X,X,X,X,X,X
States,Georgia,2016,23,287,1,6,2.44,0.35,2.09
States,Hawaii,2016,23,188,3,7,5.32,1.6,3.72
States,Idaho,2016,23,X,X,X,X,X,X
States,Illinois,2016,23,122,0,0,0,0,0
States,Indiana,2016,23,52,0,0,0,0,0
States,Iowa,2016,23,24,0,1,4.17,0,4.17
States,Kansas,2016,23,28,0,0,0,0,0
States,Kentucky,2016,23,165,0,0,0,0,0
States,Louisiana,2016,23,X,X,X,X,X,X
States,Maine,2016,23,X,X,X,X,X,X
States,Maryland,2016,23,12,0,0,0,0,0
States,Massachusetts,2016,23,166,0,6,3.61,0,3.61
States,Michigan,2016,23,259,1,4,1.93,0.39,1.54
States,Minnesota,2016,23,177,1,0,0.56,0.56,0
States,Mississippi,2016,23,40,0,1,2.5,0,2.5
States,Missouri,2016,23,55,0,2,3.64,0,3.64
States,Montana,2016,23,54,0,0,0,0,0
States,Nebraska,2016,23,25,0,0,0,0,0
States,Nevada,2016,23,X,X,X,X,X,X
States,New Hampshire,2016,23,X,X,X,X,X,X
States,New Jersey,2016,23,X,X,X,X,X,X
States,New Mexico,2016,23,X,X,X,X,X,X
States,New York,2016,23,1076,1,9,0.93,0.09,0.84
States,North Carolina,2016,23,53,0,3,5.66,0,5.66
States,North Dakota,2016,23,17,0,0,0,0,0
States,Ohio,2016,23,340,0,7,2.06,0,2.06
States,Oklahoma,2016,23,99,0,0,0,0,0
States,Oregon,2016,23,125,0,3,2.4,0,2.4
States,Pennsylvania,2016,23,203,1,1,0.99,0.49,0.49
States,Rhode Island,2016,23,X,X,X,X,X,X
States,South Carolina,2016,23,203,0,4,1.97,0,1.97
States,South Dakota,2016,23,93,3,0,3.23,3.23,0
States,Tennessee,2016,23,82,0,1,1.22,0,1.22
States,Texas,2016,23,1121,26,35,5.44,2.32,3.12
States,Utah,2016,23,320,2,1,0.94,0.63,0.31
States,Vermont,2016,23,X,X,X,X,X,X
States,Virginia,2016,23,146,0,2,1.37,0,1.37
States,Washington,2016,23,225,3,2,2.22,1.33,0.89
States,West Virginia,2016,23,234,0,2,0.85,0,0.85
States,Wisconsin,2016,23,300,0,1,0.33,0,0.33
States,Wyoming,2016,23,X,X,X,X,X,X
States,Puerto Rico,2016,23,0,0,0,0,0,0
States,Virgin Islands,2016,23,X,X,X,X,X,X
States,New York City,2016,23,X,X,X,X,X,X
States,Alabama,2016,24,70,2,0,2.86,2.86,0
States,Alaska,2016,24,X,X,X,X,X,X
States,Arizona,2016,24,48,0,0,0,0,0
States,Arkansas,2016,24,23,0,0,0,0,0
States,California,2016,24,504,5,0,0.99,0.99,0
States,Colorado,2016,24,149,0,0,0,0,0
States,Connecticut,2016,24,198,3,0,1.52,1.52,0
States,Delaware,2016,24,13,0,0,0,0,0
States,District of Columbia,2016,24,X,X,X,X,X,X
States,Florida,2016,24,X,X,X,X,X,X
States,Georgia,2016,24,283,3,3,2.12,1.06,1.06
States,Hawaii,2016,24,130,1,3,3.08,0.77,2.31
States,Idaho,2016,24,X,X,X,X,X,X
States,Illinois,2016,24,132,1,1,1.52,0.76,0.76
States,Indiana,2016,24,49,0,0,0,0,0
States,Iowa,2016,24,23,0,0,0,0,0
States,Kansas,2016,24,12,0,0,0,0,0
States,Kentucky,2016,24,156,0,0,0,0,0
States,Louisiana,2016,24,X,X,X,X,X,X
States,Maine,2016,24,X,X,X,X,X,X
States,Maryland,2016,24,35,0,0,0,0,0
States,Massachusetts,2016,24,150,0,2,1.33,0,1.33
States,Michigan,2016,24,208,1,1,0.96,0.48,0.48
States,Minnesota,2016,24,128,2,0,1.56,1.56,0
States,Mississippi,2016,24,42,0,0,0,0,0
States,Missouri,2016,24,57,0,0,0,0,0
States,Montana,2016,24,55,0,0,0,0,0
States,Nebraska,2016,24,32,0,0,0,0,0
States,Nevada,2016,24,X,X,X,X,X,X
States,New Hampshire,2016,24,X,X,X,X,X,X
States,New Jersey,2016,24,X,X,X,X,X,X
States,New Mexico,2016,24,72,0,0,0,0,0
States,New York,2016,24,995,6,9,1.51,0.6,0.9
States,North Carolina,2016,24,34,0,1,2.94,0,2.94
States,North Dakota,2016,24,X,X,X,X,X,X
States,Ohio,2016,24,345,0,1,0.29,0,0.29
States,Oklahoma,2016,24,97,0,0,0,0,0
States,Oregon,2016,24,108,1,0,0.93,0.93,0
States,Pennsylvania,2016,24,176,0,1,0.57,0,0.57
States,Rhode Island,2016,24,X,X,X,X,X,X
States,South Carolina,2016,24,158,0,0,0,0,0
States,South Dakota,2016,24,71,0,0,0,0,0
States,Tennessee,2016,24,65,0,5,7.69,0,7.69
States,Texas,2016,24,1008,12,17,2.88,1.19,1.69
States,Utah,2016,24,329,1,0,0.3,0.3,0
States,Vermont,2016,24,X,X,X,X,X,X
States,Virginia,2016,24,117,0,0,0,0,0
States,Washington,2016,24,257,2,0,0.78,0.78,0
States,West Virginia,2016,24,215,0,1,0.47,0,0.47
States,Wisconsin,2016,24,324,0,0,0,0,0
States,Wyoming,2016,24,X,X,X,X,X,X
States,Puerto Rico,2016,24,0,0,0,0,0,0
States,Virgin Islands,2016,24,X,X,X,X,X,X
States,New York City,2016,24,X,X,X,X,X,X
States,Alabama,2016,25,74,0,1,1.35,0,1.35
States,Alaska,2016,25,X,X,X,X,X,X
States,Arizona,2016,25,10,0,0,0,0,0
States,Arkansas,2016,25,28,0,0,0,0,0
States,California,2016,25,509,0,2,0.39,0,0.39
States,Colorado,2016,25,151,1,1,1.32,0.66,0.66
States,Connecticut,2016,25,158,1,0,0.63,0.63,0
States,Delaware,2016,25,12,0,0,0,0,0
States,District of Columbia,2016,25,X,X,X,X,X,X
States,Florida,2016,25,X,X,X,X,X,X
States,Georgia,2016,25,242,2,2,1.65,0.83,0.83
States,Hawaii,2016,25,172,1,1,1.16,0.58,0.58
States,Idaho,2016,25,X,X,X,X,X,X
States,Illinois,2016,25,115,0,0,0,0,0
States,Indiana,2016,25,63,1,0,1.59,1.59,0
States,Iowa,2016,25,16,0,0,0,0,0
States,Kansas,2016,25,12,0,0,0,0,0
States,Kentucky,2016,25,177,0,0,0,0,0
States,Louisiana,2016,25,X,X,X,X,X,X
States,Maine,2016,25,X,X,X,X,X,X
States,Maryland,2016,25,26,0,0,0,0,0
States,Massachusetts,2016,25,118,0,0,0,0,0
States,Michigan,2016,25,173,0,0,0,0,0
States,Minnesota,2016,25,150,1,1,1.33,0.67,0.67
States,Mississippi,2016,25,42,0,0,0,0,0
States,Missouri,2016,25,11,0,0,0,0,0
States,Montana,2016,25,53,0,0,0,0,0
States,Nebraska,2016,25,28,0,0,0,0,0
States,Nevada,2016,25,X,X,X,X,X,X
States,New Hampshire,2016,25,X,X,X,X,X,X
States,New Jersey,2016,25,X,X,X,X,X,X
States,New Mexico,2016,25,53,0,0,0,0,0
States,New York,2016,25,905,2,6,0.88,0.22,0.66
States,North Carolina,2016,25,11,0,0,0,0,0
States,North Dakota,2016,25,X,X,X,X,X,X
States,Ohio,2016,25,316,1,2,0.95,0.32,0.63
States,Oklahoma,2016,25,100,1,1,2,1,1
States,Oregon,2016,25,95,1,0,1.05,1.05,0
States,Pennsylvania,2016,25,168,0,0,0,0,0
States,Rhode Island,2016,25,X,X,X,X,X,X
States,South Carolina,2016,25,138,0,0,0,0,0
States,South Dakota,2016,25,77,0,1,1.3,0,1.3
States,Tennessee,2016,25,65,1,1,3.08,1.54,1.54
States,Texas,2016,25,811,10,10,2.47,1.23,1.23
States,Utah,2016,25,255,1,0,0.39,0.39,0
States,Vermont,2016,25,X,X,X,X,X,X
States,Virginia,2016,25,120,0,0,0,0,0
States,Washington,2016,25,189,2,0,1.06,1.06,0
States,West Virginia,2016,25,226,0,1,0.44,0,0.44
States,Wisconsin,2016,25,262,0,0,0,0,0
States,Wyoming,2016,25,X,X,X,X,X,X
States,Puerto Rico,2016,25,0,0,0,0,0,0
States,Virgin Islands,2016,25,X,X,X,X,X,X
States,New York City,2016,25,X,X,X,X,X,X
States,Alabama,2016,26,48,0,1,2.08,0,2.08
States,Alaska,2016,26,X,X,X,X,X,X
States,Arizona,2016,26,30,0,0,0,0,0
States,Arkansas,2016,26,38,0,0,0,0,0
States,California,2016,26,398,0,1,0.25,0,0.25
States,Colorado,2016,26,162,1,0,0.62,0.62,0
States,Connecticut,2016,26,168,1,0,0.6,0.6,0
States,Delaware,2016,26,13,0,0,0,0,0
States,District of Columbia,2016,26,X,X,X,X,X,X
States,Florida,2016,26,X,X,X,X,X,X
States,Georgia,2016,26,233,0,3,1.29,0,1.29
States,Hawaii,2016,26,200,4,3,3.5,2,1.5
States,Idaho,2016,26,X,X,X,X,X,X
States,Illinois,2016,26,29,0,0,0,0,0
States,Indiana,2016,26,47,0,0,0,0,0
States,Iowa,2016,26,20,0,0,0,0,0
States,Kansas,2016,26,X,X,X,X,X,X
States,Kentucky,2016,26,165,0,0,0,0,0
States,Louisiana,2016,26,X,X,X,X,X,X
States,Maine,2016,26,X,X,X,X,X,X
States,Maryland,2016,26,16,0,0,0,0,0
States,Massachusetts,2016,26,81,0,0,0,0,0
States,Michigan,2016,26,130,0,0,0,0,0
States,Minnesota,2016,26,123,0,0,0,0,0
States,Mississippi,2016,26,22,0,0,0,0,0
States,Missouri,2016,26,X,X,X,X,X,X
States,Montana,2016,26,58,0,0,0,0,0
States,Nebraska,2016,26,32,0,1,3.13,0,3.13
States,Nevada,2016,26,X,X,X,X,X,X
States,New Hampshire,2016,26,10,0,0,0,0,0
States,New Jersey,2016,26,X,X,X,X,X,X
States,New Mexico,2016,26,65,0,0,0,0,0
States,New York,2016,26,837,0,2,0.24,0,0.24
States,North Carolina,2016,26,X,X,X,X,X,X
States,North Dakota,2016,26,X,X,X,X,X,X
States,Ohio,2016,26,275,0,2,0.73,0,0.73
States,Oklahoma,2016,26,89,0,1,1.12,0,1.12
States,Oregon,2016,26,66,0,0,0,0,0
States,Pennsylvania,2016,26,122,0,2,1.64,0,1.64
States,Rhode Island,2016,26,X,X,X,X,X,X
States,South Carolina,2016,26,17,0,0,0,0,0
States,South Dakota,2016,26,81,0,0,0,0,0
States,Tennessee,2016,26,41,0,0,0,0,0
States,Texas,2016,26,556,3,9,2.16,0.54,1.62
States,Utah,2016,26,271,1,0,0.37,0.37,0
States,Vermont,2016,26,X,X,X,X,X,X
States,Virginia,2016,26,135,0,1,0.74,0,0.74
States,Washington,2016,26,192,1,0,0.52,0.52,0
States,West Virginia,2016,26,156,0,0,0,0,0
States,Wisconsin,2016,26,247,1,0,0.4,0.4,0
States,Wyoming,2016,26,X,X,X,X,X,X
States,Puerto Rico,2016,26,0,0,0,0,0,0
States,Virgin Islands,2016,26,X,X,X,X,X,X
States,New York City,2016,26,X,X,X,X,X,X
States,Alabama,2016,27,56,0,0,0,0,0
States,Alaska,2016,27,X,X,X,X,X,X
States,Arizona,2016,27,22,0,0,0,0,0
States,Arkansas,2016,27,17,0,0,0,0,0
States,California,2016,27,365,1,0,0.27,0.27,0
States,Colorado,2016,27,138,0,0,0,0,0
States,Connecticut,2016,27,161,0,0,0,0,0
States,Delaware,2016,27,X,X,X,X,X,X
States,District of Columbia,2016,27,X,X,X,X,X,X
States,Florida,2016,27,X,X,X,X,X,X
States,Georgia,2016,27,203,1,1,0.99,0.49,0.49
States,Hawaii,2016,27,X,X,X,X,X,X
States,Idaho,2016,27,X,X,X,X,X,X
States,Illinois,2016,27,91,0,1,1.1,0,1.1
States,Indiana,2016,27,36,0,0,0,0,0
States,Iowa,2016,27,19,0,1,5.26,0,5.26
States,Kansas,2016,27,11,0,0,0,0,0
States,Kentucky,2016,27,145,1,0,0.69,0.69,0
States,Louisiana,2016,27,X,X,X,X,X,X
States,Maine,2016,27,X,X,X,X,X,X
States,Maryland,2016,27,18,1,0,5.56,5.56,0
States,Massachusetts,2016,27,61,0,0,0,0,0
States,Michigan,2016,27,130,0,0,0,0,0
States,Minnesota,2016,27,70,0,0,0,0,0
States,Mississippi,2016,27,20,0,0,0,0,0
States,Missouri,2016,27,45,0,1,2.22,0,2.22
States,Montana,2016,27,52,0,0,0,0,0
States,Nebraska,2016,27,23,0,1,4.35,0,4.35
States,Nevada,2016,27,X,X,X,X,X,X
States,New Hampshire,2016,27,X,X,X,X,X,X
States,New Jersey,2016,27,X,X,X,X,X,X
States,New Mexico,2016,27,58,0,0,0,0,0
States,New York,2016,27,696,1,1,0.29,0.14,0.14
States,North Carolina,2016,27,15,0,0,0,0,0
States,North Dakota,2016,27,X,X,X,X,X,X
States,Ohio,2016,27,264,0,0,0,0,0
States,Oklahoma,2016,27,62,0,0,0,0,0
States,Oregon,2016,27,84,0,0,0,0,0
States,Pennsylvania,2016,27,99,0,0,0,0,0
States,Rhode Island,2016,27,X,X,X,X,X,X
States,South Carolina,2016,27,93,0,0,0,0,0
States,South Dakota,2016,27,62,0,0,0,0,0
States,Tennessee,2016,27,39,0,0,0,0,0
States,Texas,2016,27,731,3,4,0.96,0.41,0.55
States,Utah,2016,27,287,2,0,0.7,0.7,0
States,Vermont,2016,27,15,1,0,6.67,6.67,0
States,Virginia,2016,27,117,0,0,0,0,0
States,Washington,2016,27,197,1,1,1.02,0.51,0.51
States,West Virginia,2016,27,158,0,3,1.9,0,1.9
States,Wisconsin,2016,27,213,0,0,0,0,0
States,Wyoming,2016,27,X,X,X,X,X,X
States,Puerto Rico,2016,27,0,0,0,0,0,0
States,Virgin Islands,2016,27,X,X,X,X,X,X
States,New York City,2016,27,X,X,X,X,X,X
States,Alabama,2016,28,34,0,0,0,0,0
States,Alaska,2016,28,X,X,X,X,X,X
States,Arizona,2016,28,19,0,0,0,0,0
States,Arkansas,2016,28,27,0,0,0,0,0
States,California,2016,28,480,2,2,0.83,0.42,0.42
States,Colorado,2016,28,161,1,1,1.24,0.62,0.62
States,Connecticut,2016,28,142,0,0,0,0,0
States,Delaware,2016,28,X,X,X,X,X,X
States,District of Columbia,2016,28,X,X,X,X,X,X
States,Florida,2016,28,X,X,X,X,X,X
States,Georgia,2016,28,214,0,0,0,0,0
States,Hawaii,2016,28,130,0,4,3.08,0,3.08
States,Idaho,2016,28,X,X,X,X,X,X
States,Illinois,2016,28,114,0,0,0,0,0
States,Indiana,2016,28,65,0,0,0,0,0
States,Iowa,2016,28,19,0,0,0,0,0
