PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Wisconsin,2015,18,X,2.09156,X,X,X,X,X,X,143,24,6837
States,Wyoming,2015,18,X,0.666154,X,X,X,X,X,X,26,19,3903
States,Puerto Rico,2015,18,X,3.33403,X,X,X,X,X,X,159,7,4769
States,Virgin Islands,2015,18,X,X,X,X,X,X,X,X,X,X,X
States,New York City,2015,18,X,1.58144,X,X,X,X,X,X,1697,85,107307
States,Alabama,2015,19,X,1.87775,X,X,X,X,X,X,94,12,5006
States,Alaska,2015,19,X,0.588235,X,X,X,X,X,X,4,4,680
States,Arizona,2015,19,X,1.1132,X,X,X,X,X,X,231,52,20751
States,Arkansas,2015,19,X,0.476872,X,X,X,X,X,X,10,9,2097
States,California,2015,19,X,2.26505,X,X,X,X,X,X,905,125,39955
States,Colorado,2015,19,X,0.525015,X,X,X,X,X,X,17,6,3238
States,Connecticut,2015,19,X,1.3197,X,X,X,X,X,X,40,15,3031
States,Delaware,2015,19,X,0,X,X,X,X,X,X,0,8,1858
States,District of Columbia,2015,19,X,5.25909,X,X,X,X,X,X,68,2,1293
States,Florida,2015,19,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,19,X,1.23519,X,X,X,X,X,X,293,28,23721
States,Hawaii,2015,19,X,5.51905,X,X,X,X,X,X,126,15,2283
States,Idaho,2015,19,X,1.49573,X,X,X,X,X,X,35,7,2340
States,Illinois,2015,19,X,1.50995,X,X,X,X,X,X,752,84,49803
States,Indiana,2015,19,X,0.719424,X,X,X,X,X,X,40,30,5560
States,Iowa,2015,19,X,0.324324,X,X,X,X,X,X,3,4,925
States,Kansas,2015,19,X,0.828402,X,X,X,X,X,X,28,19,3380
States,Kentucky,2015,19,X,0.0589863,X,X,X,X,X,X,13,17,22039
States,Louisiana,2015,19,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2015,19,X,0.697472,X,X,X,X,X,X,40,28,5735
States,Maryland,2015,19,X,0.901155,X,X,X,X,X,X,96,27,10653
States,Massachusetts,2015,19,X,0.744121,X,X,X,X,X,X,181,36,24324
States,Michigan,2015,19,X,0.373134,X,X,X,X,X,X,55,43,14740
States,Minnesota,2015,19,X,1.00184,X,X,X,X,X,X,49,16,4891
States,Mississippi,2015,19,X,2.36609,X,X,X,X,X,X,417,47,17624
States,Missouri,2015,19,X,1.09926,X,X,X,X,X,X,68,19,6186
States,Montana,2015,19,X,0,X,X,X,X,X,X,0,8,3115
States,Nebraska,2015,19,X,0.90854,X,X,X,X,X,X,15,10,1651
States,Nevada,2015,19,X,0.290604,X,X,X,X,X,X,36,25,12388
States,New Hampshire,2015,19,X,0.0493218,X,X,X,X,X,X,2,24,4055
States,New Jersey,2015,19,X,1.35915,X,X,X,X,X,X,106,21,7799
States,New Mexico,2015,19,X,1.63165,X,X,X,X,X,X,160,24,9806
States,New York,2015,19,X,1.18835,X,X,X,X,X,X,113,71,9509
States,North Carolina,2015,19,X,0.727433,X,X,X,X,X,X,66,36,9073
States,North Dakota,2015,19,X,0.262123,X,X,X,X,X,X,4,10,1526
States,Ohio,2015,19,X,0.479281,X,X,X,X,X,X,48,37,10015
States,Oklahoma,2015,19,X,1.00287,X,X,X,X,X,X,21,14,2094
States,Oregon,2015,19,X,0.364299,X,X,X,X,X,X,8,7,2196
States,Pennsylvania,2015,19,X,1.18577,X,X,X,X,X,X,132,49,11132
States,Rhode Island,2015,19,X,0.0363702,X,X,X,X,X,X,2,20,5499
States,South Carolina,2015,19,X,0.150319,X,X,X,X,X,X,4,9,2661
States,South Dakota,2015,19,X,0.548619,X,X,X,X,X,X,29,24,5286
States,Tennessee,2015,19,X,0.984157,X,X,X,X,X,X,82,57,8332
States,Texas,2015,19,X,2.3067,X,X,X,X,X,X,821,95,35592
States,Utah,2015,19,X,1.31759,X,X,X,X,X,X,241,42,18291
States,Vermont,2015,19,X,1.04167,X,X,X,X,X,X,21,7,2016
States,Virginia,2015,19,X,1.39585,X,X,X,X,X,X,1197,116,85754
States,Washington,2015,19,X,0.717581,X,X,X,X,X,X,28,31,3902
States,West Virginia,2015,19,X,0.749335,X,X,X,X,X,X,93,32,12411
States,Wisconsin,2015,19,X,2.31875,X,X,X,X,X,X,150,27,6469
States,Wyoming,2015,19,X,0.765156,X,X,X,X,X,X,26,18,3398
States,Puerto Rico,2015,19,X,5.40362,X,X,X,X,X,X,164,6,3035
States,Virgin Islands,2015,19,X,X,X,X,X,X,X,X,X,X,X
States,New York City,2015,19,X,1.50672,X,X,X,X,X,X,1586,84,105262
States,Alabama,2015,20,X,1.55815,X,X,X,X,X,X,56,12,3594
States,Alaska,2015,20,X,1.06101,X,X,X,X,X,X,8,4,754
States,Arizona,2015,20,X,1.29308,X,X,X,X,X,X,203,50,15699
States,Arkansas,2015,20,X,0.396629,X,X,X,X,X,X,8,8,2017
States,California,2015,20,X,2.10943,X,X,X,X,X,X,768,123,36408
States,Colorado,2015,20,X,0.258481,X,X,X,X,X,X,8,6,3095
States,Connecticut,2015,20,X,1.2913,X,X,X,X,X,X,34,13,2633
States,Delaware,2015,20,X,0,X,X,X,X,X,X,0,7,1663
States,District of Columbia,2015,20,X,6.64305,X,X,X,X,X,X,75,2,1129
States,Florida,2015,20,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,20,X,1.1996,X,X,X,X,X,X,332,27,27676
States,Hawaii,2015,20,X,5.65386,X,X,X,X,X,X,131,16,2317
States,Idaho,2015,20,X,2.56498,X,X,X,X,X,X,75,8,2924
States,Illinois,2015,20,X,1.49161,X,X,X,X,X,X,742,87,49745
States,Indiana,2015,20,X,0.590688,X,X,X,X,X,X,34,31,5756
States,Iowa,2015,20,X,0.108696,X,X,X,X,X,X,1,4,920
States,Kansas,2015,20,X,0.436015,X,X,X,X,X,X,20,22,4587
States,Kentucky,2015,20,X,0.0520021,X,X,X,X,X,X,10,17,19230
States,Louisiana,2015,20,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2015,20,X,0.857867,X,X,X,X,X,X,44,26,5129
States,Maryland,2015,20,X,1.13001,X,X,X,X,X,X,97,27,8584
States,Massachusetts,2015,20,X,0.757729,X,X,X,X,X,X,187,33,24679
States,Michigan,2015,20,X,0.394333,X,X,X,X,X,X,54,42,13694
States,Minnesota,2015,20,X,1.60404,X,X,X,X,X,X,73,15,4551
States,Mississippi,2015,20,X,1.9207,X,X,X,X,X,X,326,46,16973
States,Missouri,2015,20,X,0.958637,X,X,X,X,X,X,54,18,5633
States,Montana,2015,20,X,0,X,X,X,X,X,X,0,8,2273
States,Nebraska,2015,20,X,0.614628,X,X,X,X,X,X,10,10,1627
States,Nevada,2015,20,X,0.493659,X,X,X,X,X,X,58,24,11749
States,New Hampshire,2015,20,X,0.106326,X,X,X,X,X,X,4,20,3762
States,New Jersey,2015,20,X,1.26336,X,X,X,X,X,X,91,20,7203
States,New Mexico,2015,20,X,1.53257,X,X,X,X,X,X,168,27,10962
States,New York,2015,20,X,1.3621,X,X,X,X,X,X,101,66,7415
States,North Carolina,2015,20,X,0.601579,X,X,X,X,X,X,48,33,7979
States,North Dakota,2015,20,X,0.14771,X,X,X,X,X,X,2,6,1354
States,Ohio,2015,20,X,0.430019,X,X,X,X,X,X,42,36,9767
States,Oklahoma,2015,20,X,0.432633,X,X,X,X,X,X,7,14,1618
States,Oregon,2015,20,X,0.0859845,X,X,X,X,X,X,2,7,2326
States,Pennsylvania,2015,20,X,1.07339,X,X,X,X,X,X,117,48,10900
States,Rhode Island,2015,20,X,0.0757289,X,X,X,X,X,X,4,19,5282
States,South Carolina,2015,20,X,0.040016,X,X,X,X,X,X,1,9,2499
States,South Dakota,2015,20,X,0.589787,X,X,X,X,X,X,38,24,6443
States,Tennessee,2015,20,X,0.908465,X,X,X,X,X,X,66,55,7265
States,Texas,2015,20,X,2.3767,X,X,X,X,X,X,838,94,35259
States,Utah,2015,20,X,1.43499,X,X,X,X,X,X,249,40,17352
States,Vermont,2015,20,X,0.881834,X,X,X,X,X,X,10,5,1134
States,Virginia,2015,20,X,1.38784,X,X,X,X,X,X,1125,110,81061
States,Washington,2015,20,X,0.406504,X,X,X,X,X,X,4,15,984
States,West Virginia,2015,20,X,0.617127,X,X,X,X,X,X,73,32,11829
States,Wisconsin,2015,20,X,0.561798,X,X,X,X,X,X,16,23,2848
States,Wyoming,2015,20,X,0.289436,X,X,X,X,X,X,10,17,3455
States,Puerto Rico,2015,20,X,3.50598,X,X,X,X,X,X,132,6,3765
States,Virgin Islands,2015,20,X,X,X,X,X,X,X,X,X,X,X
States,New York City,2015,20,X,1.60494,X,X,X,X,X,X,1616,85,100689
States,Alabama,2015,21,X,0.793861,X,X,X,X,X,X,30,13,3779
States,Alaska,2015,21,X,1.40023,X,X,X,X,X,X,12,4,857
States,Arizona,2015,21,X,0.934579,X,X,X,X,X,X,148,48,15836
States,Arkansas,2015,21,X,0.75067,X,X,X,X,X,X,14,8,1865
States,California,2015,21,X,2.07654,X,X,X,X,X,X,643,120,30965
States,Colorado,2015,21,X,0.194553,X,X,X,X,X,X,6,5,3084
States,Connecticut,2015,21,X,1.23775,X,X,X,X,X,X,24,11,1939
States,Delaware,2015,21,X,0.0761035,X,X,X,X,X,X,1,7,1314
States,District of Columbia,2015,21,X,7.95148,X,X,X,X,X,X,59,1,742
States,Florida,2015,21,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,21,X,1.09596,X,X,X,X,X,X,291,27,26552
States,Hawaii,2015,21,X,5.62566,X,X,X,X,X,X,107,15,1902
States,Idaho,2015,21,X,1.32333,X,X,X,X,X,X,30,6,2267
States,Illinois,2015,21,X,1.28484,X,X,X,X,X,X,562,85,43741
States,Indiana,2015,21,X,0.738477,X,X,X,X,X,X,29,28,3927
States,Iowa,2015,21,X,0.0875657,X,X,X,X,X,X,1,5,1142
States,Kansas,2015,21,X,0.444074,X,X,X,X,X,X,16,18,3603
States,Kentucky,2015,21,X,0.0199223,X,X,X,X,X,X,4,15,20078
States,Louisiana,2015,21,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2015,21,X,0.628366,X,X,X,X,X,X,28,26,4456
States,Maryland,2015,21,X,1.87553,X,X,X,X,X,X,88,25,4692
States,Massachusetts,2015,21,X,0.919678,X,X,X,X,X,X,184,31,20007
States,Michigan,2015,21,X,0.374336,X,X,X,X,X,X,43,41,11487
States,Minnesota,2015,21,X,0.700935,X,X,X,X,X,X,15,11,2140
States,Mississippi,2015,21,X,1.90867,X,X,X,X,X,X,316,46,16556
States,Missouri,2015,21,X,0.129758,X,X,X,X,X,X,3,16,2312
States,Montana,2015,21,X,0.143472,X,X,X,X,X,X,3,8,2091
States,Nebraska,2015,21,X,0.630517,X,X,X,X,X,X,10,10,1586
States,Nevada,2015,21,X,0.608654,X,X,X,X,X,X,64,23,10515
States,New Hampshire,2015,21,X,0,X,X,X,X,X,X,0,20,3358
States,New Jersey,2015,21,X,1.46145,X,X,X,X,X,X,80,18,5474
States,New Mexico,2015,21,X,1.272,X,X,X,X,X,X,112,22,8805
States,New York,2015,21,X,1.64894,X,X,X,X,X,X,93,64,5640
States,North Carolina,2015,21,X,0.647535,X,X,X,X,X,X,44,31,6795
States,North Dakota,2015,21,X,0.191939,X,X,X,X,X,X,2,6,1042
States,Ohio,2015,21,X,0.483534,X,X,X,X,X,X,37,36,7652
States,Oklahoma,2015,21,X,0.862069,X,X,X,X,X,X,16,15,1856
States,Oregon,2015,21,X,0.1619,X,X,X,X,X,X,3,7,1853
States,Pennsylvania,2015,21,X,1.50939,X,X,X,X,X,X,131,46,8679
States,Rhode Island,2015,21,X,0.0727273,X,X,X,X,X,X,3,20,4125
States,South Carolina,2015,21,X,0.225225,X,X,X,X,X,X,5,9,2220
States,South Dakota,2015,21,X,0.506639,X,X,X,X,X,X,29,23,5724
States,Tennessee,2015,21,X,0.950008,X,X,X,X,X,X,61,55,6421
States,Texas,2015,21,X,2.15255,X,X,X,X,X,X,620,84,28803
States,Utah,2015,21,X,1.68057,X,X,X,X,X,X,282,41,16780
States,Vermont,2015,21,X,0.826446,X,X,X,X,X,X,9,5,1089
States,Virginia,2015,21,X,1.36031,X,X,X,X,X,X,1153,112,84760
States,Washington,2015,21,X,0.533618,X,X,X,X,X,X,15,31,2811
States,West Virginia,2015,21,X,0.7369,X,X,X,X,X,X,81,32,10992
States,Wisconsin,2015,21,X,0.487805,X,X,X,X,X,X,10,24,2050
States,Wyoming,2015,21,X,0.361119,X,X,X,X,X,X,12,19,3323
States,Puerto Rico,2015,21,X,4.11239,X,X,X,X,X,X,161,6,3915
States,Virgin Islands,2015,21,X,X,X,X,X,X,X,X,X,X,X
States,New York City,2015,21,X,1.55348,X,X,X,X,X,X,1483,73,95463
States,Alabama,2015,22,X,0.959342,X,X,X,X,X,X,42,13,4378
States,Alaska,2015,22,X,0.490196,X,X,X,X,X,X,2,3,408
States,Arizona,2015,22,X,0.893039,X,X,X,X,X,X,175,52,19596
States,Arkansas,2015,22,X,0.736016,X,X,X,X,X,X,15,7,2038
States,California,2015,22,X,2.17739,X,X,X,X,X,X,680,98,31230
States,Colorado,2015,22,X,0.279232,X,X,X,X,X,X,8,5,2865
States,Connecticut,2015,22,X,0.873362,X,X,X,X,X,X,20,13,2290
States,Delaware,2015,22,X,0,X,X,X,X,X,X,0,7,1622
States,District of Columbia,2015,22,X,8.86076,X,X,X,X,X,X,35,1,395
States,Florida,2015,22,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,22,X,0.867792,X,X,X,X,X,X,217,29,25006
States,Hawaii,2015,22,X,4.81513,X,X,X,X,X,X,112,15,2326
States,Idaho,2015,22,X,0.768156,X,X,X,X,X,X,11,3,1432
States,Illinois,2015,22,X,1.39058,X,X,X,X,X,X,558,76,40127
States,Indiana,2015,22,X,0.463897,X,X,X,X,X,X,23,28,4958
States,Iowa,2015,22,X,0,X,X,X,X,X,X,0,4,1055
States,Kansas,2015,22,X,0.359477,X,X,X,X,X,X,11,15,3060
States,Kentucky,2015,22,X,0.0229053,X,X,X,X,X,X,5,15,21829
States,Louisiana,2015,22,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2015,22,X,0.839476,X,X,X,X,X,X,41,26,4884
States,Maryland,2015,22,X,1.3738,X,X,X,X,X,X,67,25,4877
States,Massachusetts,2015,22,X,0.730572,X,X,X,X,X,X,157,29,21490
States,Michigan,2015,22,X,0.318134,X,X,X,X,X,X,45,43,14145
States,Minnesota,2015,22,X,0.974704,X,X,X,X,X,X,42,15,4309
States,Mississippi,2015,22,X,1.64819,X,X,X,X,X,X,275,47,16685
States,Missouri,2015,22,X,0.195389,X,X,X,X,X,X,5,17,2559
States,Montana,2015,22,X,0,X,X,X,X,X,X,0,7,2027
States,Nebraska,2015,22,X,0.68408,X,X,X,X,X,X,11,11,1608
States,Nevada,2015,22,X,0.346852,X,X,X,X,X,X,39,21,11244
States,New Hampshire,2015,22,X,0.0826446,X,X,X,X,X,X,3,19,3630
States,New Jersey,2015,22,X,1.20608,X,X,X,X,X,X,81,21,6716
States,New Mexico,2015,22,X,1.10031,X,X,X,X,X,X,86,18,7816
States,New York,2015,22,X,1.80865,X,X,X,X,X,X,107,62,5916
States,North Carolina,2015,22,X,0.536645,X,X,X,X,X,X,35,27,6522
States,North Dakota,2015,22,X,0.210084,X,X,X,X,X,X,2,5,952
States,Ohio,2015,22,X,0.340522,X,X,X,X,X,X,27,27,7929
States,Oklahoma,2015,22,X,0.56391,X,X,X,X,X,X,9,12,1596
States,Oregon,2015,22,X,0.337981,X,X,X,X,X,X,8,7,2367
States,Pennsylvania,2015,22,X,1.02753,X,X,X,X,X,X,103,46,10024
States,Rhode Island,2015,22,X,0.0220507,X,X,X,X,X,X,1,19,4535
States,South Carolina,2015,22,X,0.160085,X,X,X,X,X,X,3,7,1874
States,South Dakota,2015,22,X,0.707034,X,X,X,X,X,X,39,23,5516
States,Tennessee,2015,22,X,0.595817,X,X,X,X,X,X,49,61,8224
States,Texas,2015,22,X,2.59259,X,X,X,X,X,X,490,80,18900
States,Utah,2015,22,X,1.26793,X,X,X,X,X,X,221,40,17430
States,Vermont,2015,22,X,0.810373,X,X,X,X,X,X,5,3,617
States,Virginia,2015,22,X,1.14471,X,X,X,X,X,X,957,118,83602
States,Washington,2015,22,X,0.634006,X,X,X,X,X,X,22,30,3470
States,West Virginia,2015,22,X,0.753721,X,X,X,X,X,X,80,30,10614
States,Wisconsin,2015,22,X,0.38961,X,X,X,X,X,X,3,18,770
States,Wyoming,2015,22,X,0.352113,X,X,X,X,X,X,12,18,3408
States,Puerto Rico,2015,22,X,2.66667,X,X,X,X,X,X,104,6,3900
States,Virgin Islands,2015,22,X,X,X,X,X,X,X,X,X,X,X
States,New York City,2015,22,X,1.3896,X,X,X,X,X,X,1330,83,95711
States,Alabama,2015,23,X,1.01034,X,X,X,X,X,X,42,13,4157
States,Alaska,2015,23,X,0,X,X,X,X,X,X,0,3,435
States,Arizona,2015,23,X,0.916517,X,X,X,X,X,X,184,51,20076
States,Arkansas,2015,23,X,0.55332,X,X,X,X,X,X,11,7,1988
States,California,2015,23,X,1.96065,X,X,X,X,X,X,576,100,29378
States,Colorado,2015,23,X,0.312717,X,X,X,X,X,X,9,5,2878
States,Connecticut,2015,23,X,0.740741,X,X,X,X,X,X,17,14,2295
States,Delaware,2015,23,X,0.068918,X,X,X,X,X,X,1,7,1451
States,District of Columbia,2015,23,X,7.70053,X,X,X,X,X,X,72,1,935
States,Florida,2015,23,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,23,X,0.775844,X,X,X,X,X,X,185,26,23845
States,Hawaii,2015,23,X,1.17139,X,X,X,X,X,X,19,15,1622
States,Idaho,2015,23,X,1.23457,X,X,X,X,X,X,16,3,1296
States,Illinois,2015,23,X,1.26708,X,X,X,X,X,X,521,79,41118
States,Indiana,2015,23,X,0.299103,X,X,X,X,X,X,12,27,4012
States,Iowa,2015,23,X,0,X,X,X,X,X,X,0,4,1134
States,Kansas,2015,23,X,0.43315,X,X,X,X,X,X,15,14,3463
States,Kentucky,2015,23,X,0.0241698,X,X,X,X,X,X,5,11,20687
States,Louisiana,2015,23,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2015,23,X,0.863724,X,X,X,X,X,X,45,26,5210
States,Maryland,2015,23,X,1.80365,X,X,X,X,X,X,88,14,4879
States,Massachusetts,2015,23,X,0.869925,X,X,X,X,X,X,189,27,21726
States,Michigan,2015,23,X,0.157691,X,X,X,X,X,X,20,43,12683
States,Minnesota,2015,23,X,1.16138,X,X,X,X,X,X,48,15,4133
States,Mississippi,2015,23,X,1.46889,X,X,X,X,X,X,255,46,17360
States,Missouri,2015,23,X,0.0755572,X,X,X,X,X,X,2,16,2647
States,Montana,2015,23,X,0,X,X,X,X,X,X,0,4,537
States,Nebraska,2015,23,X,0.667111,X,X,X,X,X,X,10,10,1499
States,Nevada,2015,23,X,0.364282,X,X,X,X,X,X,39,21,10706
States,New Hampshire,2015,23,X,0.0828729,X,X,X,X,X,X,3,19,3620
States,New Jersey,2015,23,X,1.62835,X,X,X,X,X,X,102,20,6264
States,New Mexico,2015,23,X,0.977343,X,X,X,X,X,X,88,19,9004
States,New York,2015,23,X,1.2451,X,X,X,X,X,X,73,60,5863
States,North Carolina,2015,23,X,0.540918,X,X,X,X,X,X,31,23,5731
States,North Dakota,2015,23,X,0.100402,X,X,X,X,X,X,1,5,996
States,Ohio,2015,23,X,0.477816,X,X,X,X,X,X,42,28,8790
States,Oklahoma,2015,23,X,0.21097,X,X,X,X,X,X,3,12,1422
States,Oregon,2015,23,X,0.265135,X,X,X,X,X,X,6,6,2263
States,Pennsylvania,2015,23,X,1.12459,X,X,X,X,X,X,114,47,10137
States,Rhode Island,2015,23,X,0,X,X,X,X,X,X,0,19,4475
States,South Carolina,2015,23,X,0.21575,X,X,X,X,X,X,4,7,1854
States,South Dakota,2015,23,X,0.576959,X,X,X,X,X,X,31,23,5373
States,Tennessee,2015,23,X,0.0757193,X,X,X,X,X,X,6,58,7924
States,Texas,2015,23,X,1.7597,X,X,X,X,X,X,546,81,31028
States,Utah,2015,23,X,0.950943,X,X,X,X,X,X,170,41,17877
States,Vermont,2015,23,X,0.415512,X,X,X,X,X,X,3,3,722
States,Virginia,2015,23,X,1.20665,X,X,X,X,X,X,919,109,76161
States,Washington,2015,23,X,0.452196,X,X,X,X,X,X,14,30,3096
States,West Virginia,2015,23,X,0.459306,X,X,X,X,X,X,50,28,10886
States,Wisconsin,2015,23,X,0.313357,X,X,X,X,X,X,8,23,2553
States,Wyoming,2015,23,X,0.328623,X,X,X,X,X,X,10,17,3043
States,Puerto Rico,2015,23,X,2.958,X,X,X,X,X,X,150,7,5071
States,Virgin Islands,2015,23,X,X,X,X,X,X,X,X,X,X,X
States,New York City,2015,23,X,1.43984,X,X,X,X,X,X,1460,83,101400
States,Alabama,2015,24,X,1.00705,X,X,X,X,X,X,40,12,3972
States,Alaska,2015,24,X,1.62095,X,X,X,X,X,X,13,4,802
States,Arizona,2015,24,X,0.804638,X,X,X,X,X,X,161,49,20009
States,Arkansas,2015,24,X,0.708144,X,X,X,X,X,X,14,7,1977
States,California,2015,24,X,1.86878,X,X,X,X,X,X,507,99,27130
States,Colorado,2015,24,X,0.228758,X,X,X,X,X,X,7,5,3060
States,Connecticut,2015,24,X,0.641975,X,X,X,X,X,X,13,11,2025
States,Delaware,2015,24,X,0,X,X,X,X,X,X,0,7,1525
States,District of Columbia,2015,24,X,6.80174,X,X,X,X,X,X,47,1,691
States,Florida,2015,24,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,24,X,0.548729,X,X,X,X,X,X,117,27,21322
States,Hawaii,2015,24,X,0.992282,X,X,X,X,X,X,18,16,1814
States,Idaho,2015,24,X,0.349162,X,X,X,X,X,X,5,3,1432
States,Illinois,2015,24,X,1.07415,X,X,X,X,X,X,435,77,40497
States,Indiana,2015,24,X,0.6492,X,X,X,X,X,X,28,25,4313
States,Iowa,2015,24,X,0,X,X,X,X,X,X,0,4,1019
States,Kansas,2015,24,X,0.391802,X,X,X,X,X,X,13,14,3318
States,Kentucky,2015,24,X,0.00977565,X,X,X,X,X,X,2,12,20459
States,Louisiana,2015,24,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2015,24,X,0.571102,X,X,X,X,X,X,30,26,5253
States,Maryland,2015,24,X,1.7341,X,X,X,X,X,X,66,13,3806
States,Massachusetts,2015,24,X,0.695212,X,X,X,X,X,X,151,27,21720
States,Michigan,2015,24,X,0.132769,X,X,X,X,X,X,16,42,12051
States,Minnesota,2015,24,X,0.69025,X,X,X,X,X,X,32,16,4636
States,Mississippi,2015,24,X,1.47422,X,X,X,X,X,X,251,44,17026
States,Missouri,2015,24,X,0.190404,X,X,X,X,X,X,5,16,2626
States,Montana,2015,24,X,0.0600962,X,X,X,X,X,X,1,5,1664
States,Nebraska,2015,24,X,0.480513,X,X,X,X,X,X,9,11,1873
States,Nevada,2015,24,X,0.25413,X,X,X,X,X,X,26,21,10231
States,New Hampshire,2015,24,X,0.0589971,X,X,X,X,X,X,2,19,3390
States,New Jersey,2015,24,X,1.60348,X,X,X,X,X,X,107,21,6673
States,New Mexico,2015,24,X,1.1583,X,X,X,X,X,X,93,20,8029
States,New York,2015,24,X,0.441726,X,X,X,X,X,X,26,60,5886
States,North Carolina,2015,24,X,0.42604,X,X,X,X,X,X,25,24,5868
States,North Dakota,2015,24,X,0.18018,X,X,X,X,X,X,2,6,1110
States,Ohio,2015,24,X,0.365339,X,X,X,X,X,X,32,28,8759
States,Oklahoma,2015,24,X,0.47081,X,X,X,X,X,X,10,15,2124
States,Oregon,2015,24,X,0,X,X,X,X,X,X,0,6,1270
States,Pennsylvania,2015,24,X,0.904048,X,X,X,X,X,X,88,46,9734
States,Rhode Island,2015,24,X,0.0442674,X,X,X,X,X,X,2,20,4518
States,South Carolina,2015,24,X,0,X,X,X,X,X,X,0,8,2068
States,South Dakota,2015,24,X,0.376614,X,X,X,X,X,X,21,22,5576
States,Tennessee,2015,24,X,0.0673401,X,X,X,X,X,X,5,57,7425
States,Texas,2015,24,X,1.75866,X,X,X,X,X,X,513,82,29170
States,Utah,2015,24,X,1.00904,X,X,X,X,X,X,164,39,16253
States,Vermont,2015,24,X,0.157729,X,X,X,X,X,X,1,3,634
States,Virginia,2015,24,X,1.12833,X,X,X,X,X,X,851,105,75421
States,Washington,2015,24,X,0.458716,X,X,X,X,X,X,12,29,2616
States,West Virginia,2015,24,X,0.561848,X,X,X,X,X,X,63,29,11213
States,Wisconsin,2015,24,X,0.205592,X,X,X,X,X,X,5,24,2432
States,Wyoming,2015,24,X,0.152486,X,X,X,X,X,X,5,17,3279
States,Puerto Rico,2015,24,X,2.30431,X,X,X,X,X,X,131,7,5685
States,Virgin Islands,2015,24,X,X,X,X,X,X,X,X,X,X,X
States,New York City,2015,24,X,1.19085,X,X,X,X,X,X,1187,80,99677
States,Alabama,2015,25,X,0.626204,X,X,X,X,X,X,26,12,4152
States,Alaska,2015,25,X,2.28509,X,X,X,X,X,X,21,4,919
States,Arizona,2015,25,X,0.6118,X,X,X,X,X,X,115,49,18797
States,Arkansas,2015,25,X,0.180668,X,X,X,X,X,X,2,6,1107
States,California,2015,25,X,1.65902,X,X,X,X,X,X,459,97,27667
States,Colorado,2015,25,X,0.352338,X,X,X,X,X,X,11,6,3122
States,Connecticut,2015,25,X,0.527937,X,X,X,X,X,X,12,11,2273
States,Delaware,2015,25,X,0,X,X,X,X,X,X,0,7,1429
States,District of Columbia,2015,25,X,7.2093,X,X,X,X,X,X,62,1,860
States,Florida,2015,25,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,25,X,0.624879,X,X,X,X,X,X,129,26,20644
States,Hawaii,2015,25,X,0.7922,X,X,X,X,X,X,13,15,1641
States,Idaho,2015,25,X,0.418118,X,X,X,X,X,X,6,3,1435
States,Illinois,2015,25,X,1.24446,X,X,X,X,X,X,548,78,44035
States,Indiana,2015,25,X,0.656685,X,X,X,X,X,X,25,25,3807
States,Iowa,2015,25,X,0,X,X,X,X,X,X,0,4,1008
States,Kansas,2015,25,X,0.625823,X,X,X,X,X,X,19,14,3036
States,Kentucky,2015,25,X,0.00485343,X,X,X,X,X,X,1,11,20604
States,Louisiana,2015,25,X,X,X,X,X,X,X,X,X,X,X
States,Maine,2015,25,X,0.737101,X,X,X,X,X,X,36,25,4884
States,Maryland,2015,25,X,2.1826,X,X,X,X,X,X,71,13,3253
States,Massachusetts,2015,25,X,0.739986,X,X,X,X,X,X,138,25,18649
States,Michigan,2015,25,X,0.111867,X,X,X,X,X,X,12,40,10727
States,Minnesota,2015,25,X,0.651042,X,X,X,X,X,X,30,14,4608
States,Mississippi,2015,25,X,1.62843,X,X,X,X,X,X,269,45,16519
States,Missouri,2015,25,X,0.406054,X,X,X,X,X,X,11,16,2709
States,Montana,2015,25,X,0,X,X,X,X,X,X,0,5,1629
States,Nebraska,2015,25,X,0.561224,X,X,X,X,X,X,11,11,1960
States,Nevada,2015,25,X,0.195991,X,X,X,X,X,X,22,20,11225
States,New Hampshire,2015,25,X,0.0300933,X,X,X,X,X,X,1,19,3323
States,New Jersey,2015,25,X,1.56856,X,X,X,X,X,X,93,21,5929
States,New Mexico,2015,25,X,1.05521,X,X,X,X,X,X,99,20,9382
States,New York,2015,25,X,0.823114,X,X,X,X,X,X,49,61,5953
