"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView.  This data file includes only data prior to the 2015-16 influenza season, and will be presented with the public health and clinical labs combined."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE,A (2009 H1N1),A (H1),A (H3),A (Subtyping not Performed),A (Unable to Subtype),B,H3N2v
States,New York,2015,10,1941,12.78,0,0,57,67,0,124,0
States,North Carolina,2015,10,239,14.64,0,0,0,8,0,27,0
States,North Dakota,2015,10,41,39.02,0,0,4,3,0,9,0
States,Ohio,2015,10,444,11.04,0,0,2,3,0,44,0
States,Oklahoma,2015,10,300,14.67,0,0,2,4,0,38,0
States,Oregon,2015,10,223,6.28,0,0,7,1,0,6,0
States,Pennsylvania,2015,10,567,8.29,0,0,5,18,0,24,0
States,Rhode Island,2015,10,X,X,X,X,X,X,X,X,X
States,South Carolina,2015,10,381,9.71,0,0,2,6,0,29,0
States,South Dakota,2015,10,295,16.95,1,0,19,2,0,28,0
States,Tennessee,2015,10,216,11.11,0,0,4,1,0,19,0
States,Texas,2015,10,1692,12.65,0,0,11,35,0,168,0
States,Utah,2015,10,736,6.79,0,0,8,3,0,39,0
States,Vermont,2015,10,244,9.43,0,0,8,4,0,11,0
States,Virginia,2015,10,273,9.16,0,0,0,5,0,20,0
States,Washington,2015,10,391,6.14,1,0,13,1,0,9,0
States,West Virginia,2015,10,395,6.58,0,0,8,5,0,13,0
States,Wisconsin,2015,10,132,26.52,1,0,4,2,0,28,0
States,Wyoming,2015,10,26,30.77,0,0,0,0,0,8,0
States,Puerto Rico,2015,10,18,55.56,0,0,9,0,0,1,0
States,Virgin Islands,2015,10,X,X,X,X,X,X,X,X,X
States,New York City,2015,10,X,X,X,X,X,X,X,X,X
States,Alabama,2015,11,207,11.11,0,0,0,7,0,16,0
States,Alaska,2015,11,18,5.56,0,0,1,0,0,0,0
States,Arizona,2015,11,187,21.39,0,0,33,0,0,7,0
States,Arkansas,2015,11,93,21.51,0,0,0,1,0,19,0
States,California,2015,11,1372,11.01,0,0,48,22,0,81,0
States,Colorado,2015,11,457,12.04,0,0,0,2,0,53,0
States,Connecticut,2015,11,463,19.22,0,0,22,37,0,30,0
States,Delaware,2015,11,127,17.32,0,0,11,0,0,11,0
States,District of Columbia,2015,11,X,X,X,X,X,X,X,X,X
States,Florida,2015,11,X,X,X,X,X,X,X,X,X
States,Georgia,2015,11,796,10.3,0,0,0,7,0,75,0
States,Hawaii,2015,11,316,19.62,1,0,29,8,0,24,0
States,Idaho,2015,11,27,7.41,0,0,0,0,0,2,0
States,Illinois,2015,11,635,21.26,0,0,3,1,0,131,0
States,Indiana,2015,11,154,17.53,0,0,0,2,0,25,0
States,Iowa,2015,11,149,16.78,0,0,2,0,0,23,0
States,Kansas,2015,11,272,14.34,0,0,1,8,0,30,0
States,Kentucky,2015,11,222,11.26,0,0,3,2,0,20,0
States,Louisiana,2015,11,X,X,X,X,X,X,X,X,X
States,Maine,2015,11,109,17.43,0,0,1,7,0,11,0
States,Maryland,2015,11,109,15.6,0,0,4,0,0,13,0
States,Massachusetts,2015,11,256,13.67,0,0,6,16,0,13,0
States,Michigan,2015,11,648,10.96,0,0,9,4,0,58,0
States,Minnesota,2015,11,543,13.81,0,0,6,5,0,64,0
States,Mississippi,2015,11,129,14.73,0,0,0,3,0,16,0
States,Missouri,2015,11,504,9.52,0,0,6,0,0,42,0
States,Montana,2015,11,158,4.43,0,0,0,2,0,5,0
States,Nebraska,2015,11,117,17.95,0,0,0,6,0,15,0
States,Nevada,2015,11,X,X,X,X,X,X,X,X,X
States,New Hampshire,2015,11,36,13.89,0,0,0,2,0,3,0
States,New Jersey,2015,11,X,X,X,X,X,X,X,X,X
States,New Mexico,2015,11,54,24.07,0,0,1,0,0,12,0
States,New York,2015,11,1899,14.01,1,0,33,61,0,171,0
States,North Carolina,2015,11,174,9.77,0,0,2,2,0,13,0
States,North Dakota,2015,11,41,34.15,0,0,2,0,0,12,0
States,Ohio,2015,11,433,14.78,0,0,13,8,0,43,0
States,Oklahoma,2015,11,229,11.35,0,0,1,2,0,23,0
States,Oregon,2015,11,232,14.22,0,0,11,7,0,15,0
States,Pennsylvania,2015,11,565,8.67,0,0,7,12,0,30,0
States,Rhode Island,2015,11,X,X,X,X,X,X,X,X,X
States,South Carolina,2015,11,367,10.08,0,0,4,5,0,28,0
States,South Dakota,2015,11,296,15.54,0,0,17,1,0,28,0
States,Tennessee,2015,11,208,12.5,0,0,0,2,0,24,0
States,Texas,2015,11,1403,7.77,0,0,2,14,0,93,0
States,Utah,2015,11,699,6.01,0,0,4,1,0,37,0
States,Vermont,2015,11,243,11.52,0,0,2,1,0,25,0
States,Virginia,2015,11,250,12.8,0,0,2,5,0,25,0
States,Washington,2015,11,360,6.39,0,0,7,3,0,13,0
States,West Virginia,2015,11,314,7.32,0,0,4,1,0,18,0
States,Wisconsin,2015,11,144,31.94,0,0,5,2,0,39,0
States,Wyoming,2015,11,21,19.05,0,0,1,0,0,3,0
States,Puerto Rico,2015,11,19,73.68,0,0,14,0,0,0,0
States,Virgin Islands,2015,11,X,X,X,X,X,X,X,X,X
States,New York City,2015,11,X,X,X,X,X,X,X,X,X
States,Alabama,2015,12,214,9.81,0,0,0,5,0,16,0
States,Alaska,2015,12,61,9.84,0,0,1,0,0,5,0
States,Arizona,2015,12,132,16.67,0,0,16,1,0,5,0
States,Arkansas,2015,12,51,7.84,0,0,0,0,0,4,0
States,California,2015,12,1128,9.84,1,0,43,10,0,57,0
States,Colorado,2015,12,427,11.24,0,0,0,1,0,47,0
States,Connecticut,2015,12,471,21.44,2,0,26,24,0,49,0
States,Delaware,2015,12,89,12.36,0,0,5,0,0,6,0
States,District of Columbia,2015,12,X,X,X,X,X,X,X,X,X
States,Florida,2015,12,X,X,X,X,X,X,X,X,X
States,Georgia,2015,12,634,6.94,0,0,0,10,0,34,0
States,Hawaii,2015,12,252,15.48,0,0,16,1,0,22,0
States,Idaho,2015,12,29,10.34,0,0,1,0,0,2,0
States,Illinois,2015,12,557,17.41,0,0,0,2,0,95,0
States,Indiana,2015,12,203,14.78,0,0,2,2,0,26,0
States,Iowa,2015,12,114,17.54,0,0,1,1,0,18,0
States,Kansas,2015,12,283,17.31,0,0,0,12,0,37,0
States,Kentucky,2015,12,176,13.07,0,0,5,0,0,18,0
States,Louisiana,2015,12,X,X,X,X,X,X,X,X,X
States,Maine,2015,12,113,11.5,0,0,0,1,0,12,0
States,Maryland,2015,12,144,19.44,0,0,0,0,0,28,0
States,Massachusetts,2015,12,333,11.71,0,0,2,11,0,26,0
States,Michigan,2015,12,672,15.18,0,0,5,8,0,89,0
States,Minnesota,2015,12,576,14.93,0,0,7,6,0,73,0
States,Mississippi,2015,12,108,6.48,0,0,0,0,0,7,0
States,Missouri,2015,12,511,8.61,2,0,5,0,0,37,0
States,Montana,2015,12,141,4.26,0,0,0,0,0,6,0
States,Nebraska,2015,12,108,14.81,0,0,2,1,0,13,0
States,Nevada,2015,12,12,33.33,0,0,0,0,0,4,0
States,New Hampshire,2015,12,31,22.58,0,0,2,1,0,4,0
States,New Jersey,2015,12,X,X,X,X,X,X,X,X,X
States,New Mexico,2015,12,38,21.05,0,0,0,0,0,8,0
States,New York,2015,12,1948,13.91,0,0,20,36,0,215,0
States,North Carolina,2015,12,134,7.46,0,0,0,2,0,8,0
States,North Dakota,2015,12,25,28,0,0,0,0,0,7,0
States,Ohio,2015,12,524,14.31,0,0,7,9,0,59,0
States,Oklahoma,2015,12,204,7.35,0,0,1,2,0,12,0
States,Oregon,2015,12,175,6.29,0,0,3,1,0,7,0
States,Pennsylvania,2015,12,525,9.71,0,0,8,10,0,33,0
States,Rhode Island,2015,12,X,X,X,X,X,X,X,X,X
States,South Carolina,2015,12,320,10.31,0,0,2,2,0,29,0
States,South Dakota,2015,12,258,12.4,0,0,2,0,0,30,0
States,Tennessee,2015,12,138,14.49,0,0,1,0,0,19,0
States,Texas,2015,12,1196,5.1,0,0,5,8,0,48,0
States,Utah,2015,12,599,5.34,0,0,0,0,0,32,0
States,Vermont,2015,12,226,11.95,0,0,4,1,0,22,0
States,Virginia,2015,12,252,11.11,0,0,0,3,0,25,0
States,Washington,2015,12,353,5.67,1,0,2,1,0,16,0
States,West Virginia,2015,12,338,7.4,0,0,5,0,0,20,0
States,Wisconsin,2015,12,131,23.66,0,0,2,1,0,28,0
States,Wyoming,2015,12,15,26.67,0,0,0,0,0,4,0
States,Puerto Rico,2015,12,17,82.35,0,0,13,0,0,1,0
States,Virgin Islands,2015,12,X,X,X,X,X,X,X,X,X
States,New York City,2015,12,X,X,X,X,X,X,X,X,X
States,Alabama,2015,13,168,3.57,0,0,0,2,0,4,0
States,Alaska,2015,13,51,17.65,0,0,2,0,0,7,0
States,Arizona,2015,13,112,15.18,0,0,12,0,0,5,0
States,Arkansas,2015,13,48,6.25,0,0,0,0,0,3,0
States,California,2015,13,894,8.17,0,0,21,6,0,46,0
States,Colorado,2015,13,347,8.07,0,0,1,1,0,26,0
States,Connecticut,2015,13,377,19.63,0,0,15,10,0,49,0
States,Delaware,2015,13,72,9.72,0,0,2,0,0,5,0
States,District of Columbia,2015,13,X,X,X,X,X,X,X,X,X
States,Florida,2015,13,X,X,X,X,X,X,X,X,X
States,Georgia,2015,13,609,5.42,0,0,0,6,0,27,0
States,Hawaii,2015,13,185,18.92,1,0,10,1,0,23,0
States,Idaho,2015,13,29,24.14,0,0,0,3,0,4,0
States,Illinois,2015,13,471,19.11,1,0,1,1,0,87,0
States,Indiana,2015,13,161,7.45,0,0,0,0,0,12,0
States,Iowa,2015,13,116,17.24,0,0,0,0,0,20,0
States,Kansas,2015,13,165,16.97,0,0,0,2,0,26,0
States,Kentucky,2015,13,154,3.25,0,0,0,0,0,5,0
States,Louisiana,2015,13,X,X,X,X,X,X,X,X,X
States,Maine,2015,13,104,20.19,0,0,0,0,0,21,0
States,Maryland,2015,13,141,17.02,1,0,1,0,0,22,0
States,Massachusetts,2015,13,335,10.15,0,0,2,7,0,25,0
States,Michigan,2015,13,747,16.33,0,0,2,7,0,113,0
States,Minnesota,2015,13,463,19.22,0,0,11,5,0,73,0
States,Mississippi,2015,13,79,5.06,0,0,0,1,0,3,0
States,Missouri,2015,13,465,6.02,0,0,2,1,0,25,0
States,Montana,2015,13,103,4.85,0,0,0,0,0,5,0
States,Nebraska,2015,13,91,5.49,0,0,0,0,0,5,0
States,Nevada,2015,13,X,X,X,X,X,X,X,X,X
States,New Hampshire,2015,13,22,27.27,0,0,2,1,0,3,0
States,New Jersey,2015,13,X,X,X,X,X,X,X,X,X
States,New Mexico,2015,13,40,30,0,0,2,0,0,10,0
States,New York,2015,13,1699,14.89,0,0,26,22,0,205,0
States,North Carolina,2015,13,102,11.76,0,0,0,1,0,11,0
States,North Dakota,2015,13,29,27.59,0,0,1,0,0,7,0
States,Ohio,2015,13,471,18.05,0,0,2,5,0,78,0
States,Oklahoma,2015,13,168,2.98,0,0,0,0,0,5,0
States,Oregon,2015,13,120,7.5,0,0,1,2,0,6,0
States,Pennsylvania,2015,13,479,9.19,0,0,6,6,0,32,0
States,Rhode Island,2015,13,X,X,X,X,X,X,X,X,X
States,South Carolina,2015,13,294,9.18,0,0,1,0,0,26,0
States,South Dakota,2015,13,226,11.5,0,0,5,1,0,20,0
States,Tennessee,2015,13,144,9.72,0,0,0,0,0,14,0
States,Texas,2015,13,1184,7.09,0,0,2,12,0,70,0
States,Utah,2015,13,655,7.94,0,0,3,0,0,49,0
States,Vermont,2015,13,174,7.47,0,0,0,0,0,13,0
States,Virginia,2015,13,230,9.13,0,0,1,0,0,20,0
States,Washington,2015,13,357,5.04,1,0,5,0,0,12,0
States,West Virginia,2015,13,309,6.8,0,0,3,1,0,17,0
States,Wisconsin,2015,13,142,27.46,0,0,2,1,0,36,0
States,Wyoming,2015,13,26,42.31,0,0,0,0,0,11,0
States,Puerto Rico,2015,13,19,36.84,0,0,7,0,0,0,0
States,Virgin Islands,2015,13,X,X,X,X,X,X,X,X,X
States,New York City,2015,13,X,X,X,X,X,X,X,X,X
States,Alabama,2015,14,131,5.34,0,0,0,3,0,4,0
States,Alaska,2015,14,76,23.68,0,0,6,0,0,12,0
States,Arizona,2015,14,114,17.54,1,0,8,0,0,11,0
States,Arkansas,2015,14,50,6,0,0,0,0,0,3,0
States,California,2015,14,776,7.99,2,0,12,6,0,42,0
States,Colorado,2015,14,316,6.65,0,0,0,3,0,18,0
States,Connecticut,2015,14,486,14.61,0,0,10,17,0,44,0
States,Delaware,2015,14,68,13.24,0,0,0,0,0,9,0
States,District of Columbia,2015,14,10,70,0,0,0,0,0,7,0
States,Florida,2015,14,X,X,X,X,X,X,X,X,X
States,Georgia,2015,14,495,5.05,0,0,0,1,0,24,0
States,Hawaii,2015,14,229,12.66,0,0,8,1,0,20,0
States,Idaho,2015,14,26,19.23,0,0,0,1,0,4,0
States,Illinois,2015,14,484,15.91,0,0,0,3,0,74,0
States,Indiana,2015,14,140,7.14,0,0,1,1,0,8,0
States,Iowa,2015,14,113,17.7,0,0,0,0,0,20,0
States,Kansas,2015,14,197,8.63,0,0,0,1,0,16,0
States,Kentucky,2015,14,140,12.14,0,0,0,0,0,17,0
States,Louisiana,2015,14,X,X,X,X,X,X,X,X,X
States,Maine,2015,14,104,21.15,0,0,0,1,0,21,0
States,Maryland,2015,14,114,26.32,2,0,2,0,0,26,0
States,Massachusetts,2015,14,288,9.38,0,0,2,2,0,23,0
States,Michigan,2015,14,727,16.78,0,0,0,7,0,115,0
States,Minnesota,2015,14,426,16.67,0,0,2,4,0,65,0
States,Mississippi,2015,14,76,3.95,0,0,0,2,0,1,0
States,Missouri,2015,14,458,6.77,0,0,1,0,0,30,0
States,Montana,2015,14,109,8.26,0,0,0,0,0,9,0
States,Nebraska,2015,14,82,7.32,0,0,0,0,0,6,0
States,Nevada,2015,14,18,22.22,0,0,1,0,0,3,0
States,New Hampshire,2015,14,18,27.78,0,0,0,1,0,4,0
States,New Jersey,2015,14,X,X,X,X,X,X,X,X,X
States,New Mexico,2015,14,27,22.22,0,0,0,0,0,6,0
States,New York,2015,14,1704,11.5,1,0,7,10,0,178,0
States,North Carolina,2015,14,69,11.59,0,0,0,1,0,7,0
States,North Dakota,2015,14,31,19.35,0,0,0,0,0,6,0
States,Ohio,2015,14,456,18.2,0,0,0,1,0,82,0
States,Oklahoma,2015,14,160,2.5,0,0,0,0,0,4,0
States,Oregon,2015,14,144,5.56,0,0,3,0,0,5,0
States,Pennsylvania,2015,14,444,10.81,0,0,9,1,0,38,0
States,Rhode Island,2015,14,X,X,X,X,X,X,X,X,X
States,South Carolina,2015,14,249,6.83,0,0,1,2,0,14,0
States,South Dakota,2015,14,224,8.93,0,0,0,0,0,20,0
States,Tennessee,2015,14,158,12.66,0,0,0,1,0,19,0
States,Texas,2015,14,1106,4.7,0,0,0,9,0,43,0
States,Utah,2015,14,587,8.86,1,0,4,0,0,47,0
States,Vermont,2015,14,263,4.94,0,0,1,1,0,11,0
States,Virginia,2015,14,201,7.46,0,0,0,2,0,13,0
States,Washington,2015,14,413,3.63,0,0,1,0,0,14,0
States,West Virginia,2015,14,304,4.93,0,0,0,0,0,15,0
States,Wisconsin,2015,14,152,21.05,0,0,4,1,0,27,0
States,Wyoming,2015,14,13,46.15,0,0,0,0,0,6,0
States,Puerto Rico,2015,14,17,23.53,0,0,1,0,0,3,0
States,Virgin Islands,2015,14,X,X,X,X,X,X,X,X,X
States,New York City,2015,14,X,X,X,X,X,X,X,X,X
States,Alabama,2015,15,138,2.9,0,0,0,2,0,2,0
States,Alaska,2015,15,65,10.77,0,0,2,1,0,4,0
States,Arizona,2015,15,114,14.04,0,0,4,1,0,11,0
States,Arkansas,2015,15,69,7.25,0,0,0,0,0,5,0
States,California,2015,15,727,8.8,1,0,11,6,0,46,0
States,Colorado,2015,15,313,7.35,0,0,0,1,0,22,0
States,Connecticut,2015,15,502,8.96,0,0,3,9,0,33,0
States,Delaware,2015,15,62,14.52,4,0,0,0,0,5,0
States,District of Columbia,2015,15,X,X,X,X,X,X,X,X,X
States,Florida,2015,15,X,X,X,X,X,X,X,X,X
States,Georgia,2015,15,452,2.88,0,0,0,1,0,12,0
States,Hawaii,2015,15,198,16.67,1,0,10,7,0,15,0
States,Idaho,2015,15,13,15.38,0,0,1,0,0,1,0
States,Illinois,2015,15,434,10.6,0,0,0,2,0,44,0
States,Indiana,2015,15,97,11.34,0,0,0,0,0,11,0
States,Iowa,2015,15,101,11.88,0,0,0,0,0,12,0
States,Kansas,2015,15,107,5.61,0,0,0,0,0,6,0
States,Kentucky,2015,15,106,8.49,0,0,0,1,0,8,0
States,Louisiana,2015,15,X,X,X,X,X,X,X,X,X
States,Maine,2015,15,93,17.2,0,0,0,1,0,15,0
States,Maryland,2015,15,97,19.59,0,0,0,0,0,19,0
States,Massachusetts,2015,15,300,13.67,0,0,1,3,0,37,0
States,Michigan,2015,15,610,13.11,0,0,1,2,0,77,0
States,Minnesota,2015,15,390,13.85,0,0,5,3,0,46,0
States,Mississippi,2015,15,59,0,0,0,0,0,0,0,0
States,Missouri,2015,15,454,5.07,0,0,1,0,0,22,0
States,Montana,2015,15,101,6.93,0,0,0,1,0,6,0
States,Nebraska,2015,15,55,9.09,0,0,0,1,0,4,0
States,Nevada,2015,15,X,X,X,X,X,X,X,X,X
States,New Hampshire,2015,15,18,27.78,0,0,0,0,0,5,0
States,New Jersey,2015,15,X,X,X,X,X,X,X,X,X
States,New Mexico,2015,15,29,24.14,0,0,1,0,0,6,0
States,New York,2015,15,1594,9.97,1,0,6,11,0,141,0
States,North Carolina,2015,15,73,8.22,0,0,0,1,0,5,0
States,North Dakota,2015,15,26,38.46,0,0,0,0,0,10,0
States,Ohio,2015,15,363,11.02,0,0,0,0,0,40,0
States,Oklahoma,2015,15,134,2.99,0,0,0,0,0,4,0
States,Oregon,2015,15,132,3.03,0,0,1,0,0,3,0
States,Pennsylvania,2015,15,349,5.16,0,0,2,2,0,14,0
States,Rhode Island,2015,15,X,X,X,X,X,X,X,X,X
States,South Carolina,2015,15,266,6.02,0,0,1,1,0,14,0
States,South Dakota,2015,15,192,7.29,0,0,0,0,0,14,0
States,Tennessee,2015,15,136,5.15,0,0,0,0,0,7,0
States,Texas,2015,15,1021,2.45,0,0,1,3,0,21,0
States,Utah,2015,15,614,7.82,0,0,0,0,0,48,0
States,Vermont,2015,15,172,9.3,0,0,0,0,0,16,0
States,Virginia,2015,15,207,10.14,0,0,0,1,0,20,0
States,Washington,2015,15,368,4.35,0,0,2,1,0,13,0
States,West Virginia,2015,15,289,7.27,0,0,1,2,0,18,0
States,Wisconsin,2015,15,102,23.53,0,0,0,0,0,24,0
States,Wyoming,2015,15,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2015,15,19,42.11,0,0,4,0,0,4,0
States,Virgin Islands,2015,15,X,X,X,X,X,X,X,X,X
States,New York City,2015,15,X,X,X,X,X,X,X,X,X
States,Alabama,2015,16,111,0,0,0,0,0,0,0,0
States,Alaska,2015,16,72,11.11,0,0,0,0,0,8,0
States,Arizona,2015,16,112,10.71,1,0,2,0,0,9,0
States,Arkansas,2015,16,51,0,0,0,0,0,0,0,0
States,California,2015,16,657,7.91,0,0,12,4,0,36,0
States,Colorado,2015,16,275,3.64,0,0,2,1,0,7,0
States,Connecticut,2015,16,418,8.61,0,0,1,3,0,32,0
States,Delaware,2015,16,51,11.76,0,0,0,0,0,6,0
States,District of Columbia,2015,16,X,X,X,X,X,X,X,X,X
States,Florida,2015,16,X,X,X,X,X,X,X,X,X
States,Georgia,2015,16,409,2.93,0,0,1,1,0,10,0
States,Hawaii,2015,16,185,12.97,1,0,9,1,0,13,0
States,Idaho,2015,16,14,0,0,0,0,0,0,0,0
States,Illinois,2015,16,371,10.24,0,0,0,0,0,38,0
States,Indiana,2015,16,111,4.5,0,0,0,0,0,5,0
States,Iowa,2015,16,75,13.33,0,0,0,0,0,10,0
States,Kansas,2015,16,64,7.81,0,0,0,2,0,3,0
States,Kentucky,2015,16,136,3.68,0,0,0,1,0,4,0
States,Louisiana,2015,16,X,X,X,X,X,X,X,X,X
States,Maine,2015,16,86,12.79,0,0,0,0,0,11,0
States,Maryland,2015,16,89,12.36,0,0,0,1,0,10,0
States,Massachusetts,2015,16,280,10.36,0,0,0,2,0,27,0
States,Michigan,2015,16,447,8.95,0,0,0,3,0,37,0
States,Minnesota,2015,16,348,10.06,0,0,0,1,0,34,0
States,Mississippi,2015,16,52,1.92,0,0,0,0,0,1,0
States,Missouri,2015,16,492,2.85,0,0,0,0,0,14,0
States,Montana,2015,16,104,3.85,0,0,1,0,0,3,0
States,Nebraska,2015,16,61,3.28,0,0,0,0,0,2,0
States,Nevada,2015,16,17,23.53,0,0,0,0,0,4,0
States,New Hampshire,2015,16,X,X,X,X,X,X,X,X,X
States,New Jersey,2015,16,X,X,X,X,X,X,X,X,X
States,New Mexico,2015,16,22,18.18,0,0,0,0,0,4,0
States,New York,2015,16,1346,6.17,0,0,2,1,0,80,0
States,North Carolina,2015,16,60,10,0,0,0,0,0,6,0
States,North Dakota,2015,16,19,36.84,0,0,0,1,0,6,0
States,Ohio,2015,16,249,7.63,0,0,0,3,0,16,0
States,Oklahoma,2015,16,128,2.34,0,0,0,0,0,3,0
States,Oregon,2015,16,98,10.2,0,0,0,0,0,10,0
States,Pennsylvania,2015,16,322,5.28,0,0,0,2,0,15,0
States,Rhode Island,2015,16,X,X,X,X,X,X,X,X,X
